"hgnc","X1157168","X4157162","X4157177","X5157163","X5157172","X7157165","X7157174","X8157166","X9157167","X9157176"
"BBIP1",2.94235122337,2.57646496131228,3.3039634208806,5.25510953382793,3.84721155744761,4.33410447027293,3.22889026534297,4.05119348569441,2.46021974531153,2.77261378312121
"BMS1P1",2.05614331574219,2.70133889715896,3.86097684754726,4.18765925809625,3.11070159242846,2.90020552906139,2.99786686458317,3.58877754428399,3.85198375862697,2.17338922565158
"PPP1CB",20.9155381626256,17.7303446945425,25.8297116514864,27.9242791780916,24.9951577411175,25.5837839888018,25.4002341498168,22.8183213777902,15.257780232697,16.766316247405
"GPSM1",1.47428118573858,1.81806278640213,2.12001850764756,2.22017027151858,1.88833497020178,1.88711323134133,1.72452522225916,1.83364274633096,1.6698285677109,1.79879339640049
"KLHDC3",152.680446967663,176.480520031499,163.66584554991,159.687603716782,169.815207272644,173.899183134965,158.495079259478,170.721097646239,172.364183937904,133.687803517018
"KANSL1",5.95718749146084,7.06000498069475,7.66880907316284,6.62169650413401,7.3178490704476,7.21943778363782,7.11120829768914,7.48177425522944,7.50575292522467,6.17417001710838
"UBE4A",23.1671637950856,20.9260495229987,32.6564282068101,39.7785875038899,27.5583537564734,26.7170132122964,30.6730703400624,28.9114615249124,22.4532860331057,24.7903545333578
"SF3B5",743.725352391446,1026.09167159765,869.249556623849,1136.9761598584,906.908493399847,1214.20341791412,1078.24344536414,1061.11998223385,928.65879894427,713.34609082131
"NSMAF",6.8749313420543,7.17748705598324,9.08263216402018,8.01668278896196,9.33321181177637,11.0221446672393,9.18234802703182,9.73754305674387,7.40433316577087,6.79328367963573
"PNO1",6.12658813502505,7.42428654193328,6.55407982284729,7.548986724972,8.83743208019064,8.57742695594075,7.94952452656817,8.06708261368876,6.98487670094258,6.5548064267772
"ARID5A",78.4330018860999,99.6265339308724,92.3684869617072,88.9748400099773,72.9860647562469,83.6697688941528,81.9020505339633,87.4187327323727,99.8620741737782,77.9238009993036
"MUC16",0.0180552297326824,0.0559817152213992,0.00463131754442993,0.0288408062171372,0.0167115356148642,0.023111102042846,0.00853417130762462,0,0.0298355609231745,0.0227573967119903
"SHC4",0.0176462741037185,0.0334684958010788,0.0569523067752744,0.105271701721866,0.0505470483733146,0.0437771854081234,0.0554982460431266,0.0640917186649994,0.0410928064340925,0.0606956758238356
"STT3B",5.06850726157637,7.07717076469816,7.06892268577216,9.40443034452033,7.48694005412526,9.22992888112202,8.04607850348676,9.29882949057664,6.11505963604711,6.38809911919439
"GFI1B",7.87611397596805,4.34553309945846,6.06086746813354,5.11521910739687,3.20386915022923,3.39050117137532,8.40595221561024,4.24981841636555,6.30024039027632,3.94141580000818
"NET1",0.884906072407585,1.34593998790252,1.12173222048129,1.46556685165606,1.91429172337278,1.05367420322089,1.76305180044795,2.38191450693802,2.1618316919669,1.36178198542874
"AJAP1",0.0346896041924371,0.0100835580524809,0.0177963476382636,0.0230883278482161,0.0738483031439702,0.0133210431689963,0.0573886127201271,0.0256283231307743,0.0655122446662839,0.0619421936345477
"TUBBP5",1.14446175084198,1.57219193391766,1.54161483455987,2.98983764850856,1.42236795221202,0.223859551025149,1.0537591293132,1.84224591418306,1.40925974832298,1.95653081439962
"STAG3L4",0.515501065467226,0.299691221088524,0.74252420521038,0.978842382217817,0.946933020341389,0.720762521147653,0.599783522971783,0.849581524362656,0.552295335152078,0.758046624919529
"RBL1",0.688626083679604,0.927573955443711,0.87968166515603,1.16413196577403,1.39910209005639,0.960863053936398,1.31989024033469,1.41234669251703,1.17375639685232,0.919135633102904
"FAM78B",0.0261988427556024,0.038077337286473,0.0560018537076775,0.0290618993243459,0.0404151502787731,0,0.0154792694033901,0.0322590597108104,0.0257693826876489,0.0321045963142703
"CBX7",57.9804410957865,63.7646957309901,69.549550940452,70.5001874256836,65.1885509775731,70.6561539634748,67.3142189033803,81.5212597970371,74.1679578086074,64.7182208344669
"IGSF10",0,0.0965439032363659,0,0.115242487257885,0.0156807751187395,0.0634028690456528,0.278236674128273,0.053035055781126,0.0169463172273016,0.149295146489114
"RNF25",25.4272125364027,38.8708107761665,36.6973552800136,38.8731571181325,39.8618713564919,40.476589198065,34.2992743476869,39.0090491823894,36.9759343365607,28.6287096565952
"CDNF",0.396032170366634,0.383728158479304,0.158727447491432,0.724863606893269,0.641478130213677,0.443563861134218,0.321737375299899,0.579073485846085,0.233724168277217,0.207988242769118
"ZNF69",0.784000147412221,1.15884798078397,1.063301101898,1.20507255942673,1.53938699540809,1.68801996462327,1.33555578977164,0.979776889754661,0.920272734938352,0.635690753969255
"COX20",10.7661551059941,10.0859772092428,9.7197089563352,20.2825765823059,15.6744439050391,12.8818275920087,16.7667811229924,21.0005479270816,13.3506442814177,10.9894901052788
"TRDMT1",0.606147245494689,0.82391766896153,0.872321590657509,1.2124144089586,0.862460043836396,1.00602553486098,0.978438692100933,1.25667581373923,0.748437970465975,0.921813088132414
"MAPK12",3.07175693366655,4.52846836214347,4.23919598301063,4.44876521099245,4.8159081048684,4.51099425310527,2.83142016823717,3.82649074064862,4.08952760262163,3.70039371233493
"TPI1P2",0.474659093079553,1.37973684959169,0.608770150795513,2.52734731624222,0.878668669007254,0.911361547164587,3.08491243281104,1.16891086898547,1.40063497420592,0.249281543447858
"DPM3",148.837988800422,180.431950739786,152.538429830012,205.361329372614,183.681691307471,184.426436726216,224.867170722259,203.350641969301,177.282188598809,154.905817294349
"HELQ",2.32758291421728,2.36994377067069,3.38999842547211,4.22738849416967,4.68299681953256,4.11555484953085,3.71776716012254,4.45685821270002,2.6192613139009,2.63126864000833
"SEC14L4",1.13914116010971,0.950129691319756,1.11710354853099,1.58645059771715,1.0738607659089,1.51933713006514,1.02655763058738,1.9939120129477,0.843962690379416,1.18365265697442
"CNIH4",9.18637915958359,10.1846153722364,8.1252156882298,13.0289277456518,11.8603825165455,15.2091221551166,10.5551334053239,13.9177362267074,10.5710907171374,9.87092175297661
"LINC00574",0.261329163605596,0.197142175325555,0.339474860494172,0.475581451446816,0.346926034032752,0.323994150025703,0.377626053062385,0.41233659249212,0.184191367843888,0.327034977673842
"DNAJB6",14.9732621735421,16.8768171229157,20.5425700099368,16.48771190842,17.088257643207,20.3410086505991,17.3640615436999,17.4205696475309,19.9455915128293,13.8415121148787
